Topology,Traffic,InjectionRate,Throughput,PacketsInjected,PacketsReceived,AvgTotalLatency,AvgHops
Sparse3D_Pillars,tornado,0.440,0.219848,703631,703512,9.4993,2.2496
Sparse3D_Pillars,shuffle,0.180,0.089981,287998,287938,12.1574,3.4062
Sparse3D_Pillars,transpose,0.040,0.019957,63870,63861,13.1202,4.0091
Sparse3D_Pillars,shuffle,0.280,0.137120,438919,438785,376.6406,3.4246
Sparse3D_Pillars,shuffle,0.300,0.145670,466289,466144,477.1342,3.4253
Sparse3D_Pillars,shuffle,0.120,0.059928,191803,191769,11.9499,3.3869
Sparse3D_Pillars,transpose,0.060,0.029984,95969,95950,13.1798,4.0100
Sparse3D_Pillars,shuffle,0.340,0.162821,521191,521026,589.1571,3.4299
Sparse3D_Pillars,shuffle,0.220,0.110017,352129,352054,12.6487,3.4270
Sparse3D_Pillars,shuffle,0.200,0.099952,319915,319848,12.2933,3.4151
Sparse3D_Pillars,tornado,0.340,0.169997,544090,543992,9.4995,2.2497
Sparse3D_Pillars,shuffle,0.240,0.119955,383969,383857,32.7522,3.4368
Sparse3D_Pillars,shuffle,0.320,0.154204,493613,493454,546.9407,3.4299
Sparse3D_Pillars,shuffle,0.400,0.187761,601074,600836,661.5975,3.3846
Sparse3D_Pillars,shuffle,0.380,0.179936,576000,575796,613.0468,3.4078
Sparse3D_Pillars,tornado,0.500,0.249872,799716,799589,9.4992,2.2496
Sparse3D_Pillars,tornado,0.400,0.199849,639625,639517,9.4995,2.2497
Sparse3D_Pillars,transpose,0.140,0.069971,223956,223907,13.7170,4.0647
Sparse3D_Pillars,shuffle,0.460,0.206424,660825,660558,1370.0154,3.3465
Sparse3D_Pillars,transpose,0.160,0.079976,255981,255922,14.2672,4.0873
Sparse3D_Pillars,transpose,0.240,0.112906,361479,361300,708.7297,4.1016
Sparse3D_Pillars,transpose,0.260,0.119538,382719,382523,923.1457,4.0490
Sparse3D_Pillars,transpose,0.200,0.098395,314993,314864,301.4411,4.1829
Sparse3D_Pillars,shuffle,0.500,0.219053,701248,700968,1679.5682,3.3249
Sparse3D_Pillars,transpose,0.300,0.127469,408178,407901,1834.3768,3.9602
Sparse3D_Pillars,transpose,0.080,0.039916,127758,127730,13.2585,4.0178
Sparse3D_Pillars,transpose,0.120,0.059927,191803,191765,13.5019,4.0454
Sparse3D_Pillars,transpose,0.100,0.049964,159922,159885,13.3568,4.0288
Sparse3D_Pillars,transpose,0.180,0.089975,287998,287921,16.2944,4.1267
Sparse3D_Pillars,transpose,0.320,0.132324,423730,423438,2011.1431,3.9263
Sparse3D_Pillars_torus,uniform_random,0.100,0.049867,159604,159574,11.9155,3.3748
Sparse3D_Pillars_torus,uniform_random,0.040,0.019906,63719,63699,11.8085,3.3714
Sparse3D_Pillars,transpose,0.360,0.141501,453159,452804,2365.0435,3.8448
Sparse3D_Pillars,transpose,0.340,0.137112,439077,438759,2168.9841,3.8900
Sparse3D_Pillars,shuffle,0.420,0.194215,621741,621488,868.5560,3.3716
Sparse3D_Pillars_torus,uniform_random,0.020,0.009931,31785,31778,11.7858,3.3755
Sparse3D_Pillars,transpose,0.400,0.146437,468959,468597,3201.2773,3.7222
Sparse3D_Pillars,transpose,0.380,0.144119,461535,461180,2810.9064,3.7828
Sparse3D_Pillars_torus,uniform_random,0.120,0.059820,191465,191425,11.9564,3.3785
Sparse3D_Pillars,shuffle,0.360,0.171384,548609,548428,610.1239,3.4224
Sparse3D_Pillars_torus,uniform_random,0.160,0.079819,255476,255422,12.0490,3.3913
Sparse3D_Pillars_torus,uniform_random,0.060,0.029935,95802,95793,11.8615,3.3797
Sparse3D_Pillars_torus,uniform_random,0.200,0.099808,319463,319387,12.1432,3.4009
Sparse3D_Pillars,transpose,0.420,0.148558,475757,475385,3472.7734,3.6599
Sparse3D_Pillars,transpose,0.500,0.158716,508290,507890,4398.1066,3.4923
Sparse3D_Pillars,transpose,0.440,0.150942,483391,483014,3725.0712,3.6090
Sparse3D_Pillars_torus,uniform_random,0.220,0.109863,351639,351562,12.1990,3.4106
Sparse3D_Pillars_torus,tornado,0.020,0.009959,31874,31869,8.4991,1.7495
Sparse3D_Pillars_torus,uniform_random,0.180,0.089791,287385,287330,12.0998,3.3979
Sparse3D_Pillars_torus,uniform_random,0.080,0.039832,127496,127464,11.8750,3.3717
Sparse3D_Pillars,transpose,0.220,0.105609,338094,337949,574.2098,4.1479
Sparse3D_Pillars_torus,tornado,0.040,0.019957,63870,63863,8.4984,1.7492
Sparse3D_Pillars_torus,uniform_random,0.280,0.139846,447620,447507,12.3981,3.4388
Sparse3D_Pillars_torus,tornado,0.080,0.039918,127758,127738,8.4985,1.7492
Sparse3D_Pillars,shuffle,0.440,0.200293,641193,640936,1155.6668,3.3577
Sparse3D_Pillars_torus,uniform_random,0.240,0.119932,383853,383783,12.2568,3.4173
Sparse3D_Pillars_torus,tornado,0.100,0.049967,159922,159895,8.4983,1.7491
Sparse3D_Pillars_torus,uniform_random,0.300,0.149829,479559,479453,12.4787,3.4476
Sparse3D_Pillars_torus,tornado,0.060,0.029986,95969,95955,8.4982,1.7491
Sparse3D_Pillars_torus,uniform_random,0.260,0.129899,415776,415676,12.3242,3.4269
Sparse3D_Pillars_torus,uniform_random,0.140,0.069807,223429,223382,12.0052,3.3866
Sparse3D_Pillars_torus,tornado,0.120,0.059930,191803,191776,8.4991,1.7496
Sparse3D_Pillars_torus,tornado,0.140,0.069976,223956,223924,8.4984,1.7492
Sparse3D_Pillars,shuffle,0.480,0.212818,681297,681019,1537.2964,3.3358
Sparse3D_Pillars_torus,tornado,0.160,0.079982,255981,255944,8.4991,1.7495
Sparse3D_Pillars_torus,tornado,0.180,0.089986,287998,287955,8.4986,1.7493
Sparse3D_Pillars,transpose,0.280,0.124491,398613,398371,1370.1532,4.0004
Sparse3D_Pillars,transpose,0.460,0.153584,491853,491469,3954.7959,3.5652
Sparse3D_Pillars_torus,uniform_random,0.320,0.159761,511352,511236,12.5811,3.4608
Sparse3D_Pillars,transpose,0.480,0.156087,499869,499479,4161.2211,3.5249
Sparse3D_Pillars_torus,tornado,0.280,0.139989,448032,447965,8.4995,1.7498
Sparse3D_Pillars_torus,uniform_random,0.420,0.209717,671255,671094,13.3730,3.4906
Sparse3D_Pillars_torus,uniform_random,0.340,0.169815,543529,543407,12.6931,3.4713
Sparse3D_Pillars_torus,uniform_random,0.380,0.189733,607295,607146,12.9854,3.4877
Sparse3D_Pillars_torus,shuffle,0.020,0.009959,31874,31869,11.7769,3.3791
Sparse3D_Pillars_torus,shuffle,0.040,0.019957,63870,63863,11.7878,3.3753
Sparse3D_Pillars_torus,tornado,0.320,0.159987,512039,511959,8.5006,1.7503
Sparse3D_Pillars_torus,tornado,0.220,0.110023,352129,352075,8.4989,1.7494
Sparse3D_Pillars_torus,shuffle,0.060,0.029986,95969,95954,11.8055,3.3751
Sparse3D_Pillars_torus,uniform_random,0.480,0.239805,767559,767377,14.1748,3.4848
Sparse3D_Pillars_torus,tornado,0.300,0.150019,480137,480062,8.5002,1.7501
Sparse3D_Pillars_torus,tornado,0.360,0.179980,576029,575937,8.5008,1.7504
Sparse3D_Pillars_torus,tornado,0.380,0.189955,607948,607855,8.5006,1.7503
Sparse3D_Pillars_torus,tornado,0.240,0.120062,384256,384197,8.4990,1.7495
Sparse3D_Pillars_torus,tornado,0.400,0.199853,639625,639529,8.5005,1.7502
Sparse3D_Pillars_torus,uniform_random,0.460,0.229777,735461,735288,13.8765,3.4883
Sparse3D_Pillars_torus,tornado,0.260,0.129986,416018,415954,8.4993,1.7497
Sparse3D_Pillars_torus,tornado,0.460,0.229851,735627,735522,8.5006,1.7503
Sparse3D_Pillars_torus,shuffle,0.140,0.069973,223956,223914,11.8873,3.3780
Sparse3D_Pillars_torus,shuffle,0.120,0.059928,191803,191769,11.8650,3.3767
Sparse3D_Pillars_torus,uniform_random,0.500,0.249798,799563,799354,14.6770,3.4826
Sparse3D_Pillars_torus,shuffle,0.080,0.039917,127758,127734,11.8172,3.3723
Sparse3D_Pillars_torus,tornado,0.420,0.209830,671555,671456,8.5009,1.7504
Sparse3D_Pillars_torus,uniform_random,0.400,0.199700,639206,639040,13.1710,3.4906
Sparse3D_Pillars_torus,shuffle,0.100,0.049965,159922,159889,11.8398,3.3745
Sparse3D_Pillars_torus,tornado,0.440,0.219852,703631,703527,8.5007,1.7503
Sparse3D_Pillars_torus,tornado,0.200,0.099958,319915,319865,8.4987,1.7494
Sparse3D_Pillars_torus,shuffle,0.220,0.110018,352129,352056,11.9974,3.3907
Sparse3D_Pillars_torus,uniform_random,0.360,0.179731,575281,575139,12.8375,3.4831
Sparse3D_Pillars_torus,tornado,0.500,0.249877,799716,799606,8.5008,1.7504
Sparse3D_Pillars_torus,shuffle,0.280,0.139980,448032,447936,12.1018,3.4050
Sparse3D_Pillars_torus,shuffle,0.240,0.120054,384256,384172,12.0289,3.3949
Sparse3D_Pillars_torus,transpose,0.040,0.019957,63870,63862,11.5542,3.2512
Sparse3D_Pillars_torus,transpose,0.060,0.029985,95969,95953,11.5810,3.2523
Sparse3D_Pillars_torus,tornado,0.480,0.239871,767695,767587,8.5008,1.7504
Sparse3D_Pillars_torus,transpose,0.020,0.009959,31874,31869,11.5237,3.2491
Sparse3D_Pillars_torus,transpose,0.080,0.039917,127758,127735,11.6086,3.2549
Sparse3D_Pillars_torus,shuffle,0.300,0.150008,480137,480026,12.1437,3.4111
Sparse3D_Pillars_torus,transpose,0.100,0.049966,159922,159891,11.6332,3.2554
Sparse3D_Pillars_torus,shuffle,0.180,0.089981,287998,287938,11.9357,3.3818
Sparse3D_Pillars_torus,transpose,0.140,0.069973,223956,223915,11.6979,3.2618
Sparse3D_Pillars_torus,transpose,0.180,0.089980,287998,287937,11.7818,3.2751
Sparse3D_Pillars_torus,shuffle,0.380,0.189940,607948,607807,12.3930,3.4416
Sparse3D_Pillars_torus,transpose,0.200,0.099952,319915,319847,11.8250,3.2826
Sparse3D_Pillars_torus,tornado,0.340,0.170001,544090,544004,8.5005,1.7502
Sparse3D_Pillars_torus,uniform_random,0.440,0.219713,703251,703081,13.6109,3.4874
Sparse3D_Pillars_torus,shuffle,0.160,0.079978,255981,255930,11.9097,3.3794
Sparse3D_Pillars_torus,transpose,0.220,0.110017,352129,352055,11.8769,3.2924
Sparse3D_Pillars_torus,transpose,0.240,0.120053,384256,384171,11.9305,3.3016
Sparse3D_Pillars_torus,shuffle,0.360,0.179967,576029,575895,12.3155,3.4336
Sparse3D_Pillars_torus,shuffle,0.420,0.209814,671555,671405,12.5984,3.4541
Sparse3D_Pillars_torus,transpose,0.260,0.129977,416018,415928,11.9932,3.3139
Sparse3D_Pillars_torus,shuffle,0.440,0.219836,703631,703476,12.7249,3.4581
Sparse3D_Pillars_torus,shuffle,0.200,0.099952,319915,319848,11.9630,3.3851
Cluster3D_Hub,uniform_random,0.040,0.019905,63719,63697,13.7052,4.3093
Sparse3D_Pillars_torus,transpose,0.300,0.150009,480137,480030,12.1479,3.3409
Sparse3D_Pillars_torus,shuffle,0.480,0.239852,767695,767528,13.0366,3.4616
Sparse3D_Pillars_torus,transpose,0.160,0.079978,255981,255930,11.7396,3.2684
Cluster3D_Hub,uniform_random,0.060,0.029934,95802,95788,13.7805,4.3245
Cluster3D_Hub,uniform_random,0.020,0.009930,31785,31776,13.6895,4.3229
Sparse3D_Pillars_torus,transpose,0.320,0.159976,512039,511923,12.2468,3.3558
Sparse3D_Pillars_torus,shuffle,0.340,0.169988,544090,543963,12.2507,3.4261
Sparse3D_Pillars_torus,transpose,0.120,0.059928,191803,191771,11.6610,3.2572
Sparse3D_Pillars_torus,shuffle,0.320,0.159975,512039,511920,12.1956,3.4194
Sparse3D_Pillars_torus,shuffle,0.260,0.129977,416018,415927,12.0665,3.4004
Sparse3D_Pillars_torus,transpose,0.380,0.189941,607948,607811,12.7524,3.3952
Cluster3D_Hub,uniform_random,0.080,0.039832,127496,127463,13.8223,4.3246
Sparse3D_Pillars_torus,transpose,0.440,0.219833,703631,703467,13.8384,3.3993
Sparse3D_Pillars_torus,transpose,0.280,0.139980,448032,447937,12.0638,3.3267
Cluster3D_Hub,uniform_random,0.120,0.059818,191465,191416,13.9808,4.3543
Sparse3D_Pillars_torus,shuffle,0.400,0.199837,639625,639478,12.4761,3.4478
Sparse3D_Pillars_torus,transpose,0.360,0.179967,576029,575895,12.5401,3.3850
Cluster3D_Hub,uniform_random,0.140,0.069805,223429,223377,14.0919,4.3813
Sparse3D_Pillars_torus,transpose,0.480,0.239846,767693,767507,15.5571,3.3879
Sparse3D_Pillars_torus,transpose,0.500,0.249566,798823,798610,43.8831,3.3779
Sparse3D_Pillars_torus,transpose,0.340,0.169990,544090,543968,12.3822,3.3713
Cluster3D_Hub,uniform_random,0.200,0.099802,319463,319367,14.4656,4.4538
Cluster3D_Hub,tornado,0.020,0.009959,31874,31869,9.5009,2.2505
Cluster3D_Hub,uniform_random,0.240,0.119928,383853,383769,14.8376,4.5000
Cluster3D_Hub,tornado,0.040,0.019957,63870,63862,9.5016,2.2508
Cluster3D_Hub,uniform_random,0.100,0.049866,159604,159571,13.9123,4.3449
Sparse3D_Pillars_torus,shuffle,0.460,0.229833,735627,735467,12.8759,3.4606
Cluster3D_Hub,uniform_random,0.260,0.129890,415776,415648,15.0922,4.5179
Cluster3D_Hub,uniform_random,0.160,0.079816,255476,255411,14.1918,4.4006
Cluster3D_Hub,uniform_random,0.280,0.139836,447620,447476,15.4578,4.5317
Sparse3D_Pillars_torus,shuffle,0.500,0.249856,799716,799539,13.2506,3.4612
Sparse3D_Pillars_torus,transpose,0.460,0.229829,735627,735454,14.3936,3.3944
Cluster3D_Hub,tornado,0.060,0.029986,95969,95954,9.5018,2.2509
Cluster3D_Hub,uniform_random,0.180,0.089787,287385,287319,14.3197,4.4272
Cluster3D_Hub,tornado,0.080,0.039918,127758,127737,9.5015,2.2508
Cluster3D_Hub,uniform_random,0.320,0.159752,511352,511208,16.9977,4.5509
Sparse3D_Pillars_torus,transpose,0.400,0.199837,639625,639478,13.0258,3.4013
Cluster3D_Hub,tornado,0.180,0.089985,287998,287951,9.5014,2.2507
Cluster3D_Hub,tornado,0.100,0.049967,159922,159893,9.5017,2.2508
Cluster3D_Hub,tornado,0.120,0.059929,191803,191774,9.5009,2.2504
Cluster3D_Hub,tornado,0.140,0.069975,223956,223920,9.5016,2.2508
Cluster3D_Hub,uniform_random,0.400,0.026042,83937,83333,11383.5610,5.1328
Cluster3D_Hub,tornado,0.280,0.139986,448032,447955,9.5004,2.2502
Cluster3D_Hub,tornado,0.260,0.129983,416018,415944,9.5007,2.2503
Cluster3D_Hub,uniform_random,0.340,0.169791,543517,543331,22.3290,4.5500
Cluster3D_Hub,uniform_random,0.480,0.027723,89264,88712,13305.7022,5.0349
Cluster3D_Hub,tornado,0.200,0.099956,319915,319860,9.5012,2.2506
Cluster3D_Hub,tornado,0.360,0.179977,576029,575925,9.4992,2.2496
Cluster3D_Hub,shuffle,0.020,0.009959,31874,31869,12.5318,3.7565
Cluster3D_Hub,uniform_random,0.360,0.027931,89980,89378,10336.0136,5.1473
Cluster3D_Hub,tornado,0.300,0.150016,480137,480051,9.4998,2.2499
Cluster3D_Hub,tornado,0.220,0.110022,352129,352070,9.5011,2.2506
Cluster3D_Hub,uniform_random,0.420,0.028483,91739,91145,12490.4994,5.0641
Cluster3D_Hub,tornado,0.160,0.079981,255981,255940,9.5009,2.2504
Cluster3D_Hub,shuffle,0.040,0.019957,63870,63861,12.5406,3.7516
Sparse3D_Pillars_torus,transpose,0.420,0.209814,671555,671405,13.3661,3.4029
Cluster3D_Hub,uniform_random,0.220,0.109859,351639,351549,14.6100,4.4702
Cluster3D_Hub,uniform_random,0.300,0.149819,479559,479420,16.0134,4.5425
Cluster3D_Hub,uniform_random,0.500,0.024747,79747,79190,12552.0024,5.0642
Cluster3D_Hub,shuffle,0.080,0.039917,127758,127733,12.5822,3.7530
Cluster3D_Hub,shuffle,0.060,0.029985,95969,95952,12.5656,3.7544
Cluster3D_Hub,tornado,0.240,0.120058,384256,384187,9.5009,2.2505
Cluster3D_Hub,tornado,0.340,0.169997,544090,543992,9.4995,2.2497
Cluster3D_Hub,tornado,0.460,0.229846,735627,735507,9.4993,2.2497
Cluster3D_Hub,tornado,0.320,0.159983,512039,511947,9.4993,2.2497
Cluster3D_Hub,tornado,0.400,0.199849,639625,639517,9.4995,2.2497
Cluster3D_Hub,shuffle,0.140,0.069973,223956,223912,12.6867,3.7747
Cluster3D_Hub,uniform_random,0.460,0.024742,79758,79175,11670.2030,5.1188
Cluster3D_Hub,tornado,0.500,0.249872,799716,799589,9.4992,2.2496
Cluster3D_Hub,shuffle,0.120,0.059928,191803,191768,12.6494,3.7664
Cluster3D_Hub,tornado,0.380,0.189951,607948,607843,9.4994,2.2497
Cluster3D_Hub,tornado,0.440,0.219848,703631,703512,9.4993,2.2496
Cluster3D_Hub,shuffle,0.180,0.089980,287998,287935,12.7745,3.7952
Cluster3D_Hub,uniform_random,0.440,0.026593,85686,85098,12578.1853,5.0844
Cluster3D_Hub,uniform_random,0.380,0.029802,95927,95365,9910.7900,5.0646
Cluster3D_Hub,shuffle,0.160,0.079978,255981,255929,12.7269,3.7834
Cluster3D_Hub,tornado,0.480,0.239866,767695,767571,9.4991,2.2496
Cluster3D_Hub,transpose,0.020,0.009959,31874,31869,13.5511,4.2559
Cluster3D_Hub,transpose,0.040,0.019956,63870,63860,13.5972,4.2606
Cluster3D_Hub,transpose,0.100,0.049963,159922,159883,13.7848,4.2922
Cluster3D_Hub,shuffle,0.260,0.129976,416018,415922,13.0207,3.8517
Cluster3D_Hub,transpose,0.120,0.059926,191803,191763,13.8791,4.3132
Cluster3D_Hub,tornado,0.420,0.209825,671555,671441,9.4991,2.2495
Cluster3D_Hub,shuffle,0.100,0.049965,159922,159888,12.6154,3.7597
Cluster3D_Hub,shuffle,0.200,0.099951,319915,319844,12.8213,3.8055
Cluster3D_Hub,shuffle,0.220,0.110016,352129,352052,12.8826,3.8207
Cluster3D_Hub,transpose,0.180,0.089977,287998,287925,14.3363,4.4035
Cluster3D_Hub,shuffle,0.320,0.159972,512039,511912,13.3108,3.8951
Cluster3D_Hub,shuffle,0.300,0.150007,480137,480022,13.1957,3.8811
Cluster3D_Hub,transpose,0.200,0.099947,319915,319832,14.6044,4.4393
Cluster3D_Hub,shuffle,0.240,0.120052,384256,384167,12.9492,3.8367
Cluster3D_Hub,shuffle,0.380,0.189938,607948,607800,13.9858,3.9251
Cluster3D_Hub,transpose,0.140,0.069970,223956,223904,13.9993,4.3393
Cluster3D_Hub,shuffle,0.280,0.139978,448032,447930,13.1023,3.8666
Cluster3D_Hub,shuffle,0.360,0.179964,576029,575884,13.6777,3.9181
Cluster3D_Hub,shuffle,0.460,0.225579,722157,721853,432.2918,3.8522
Cluster3D_Hub,transpose,0.220,0.110012,352129,352040,15.1338,4.4748
SW3D_Express,uniform_random,0.020,0.009931,31785,31778,11.1801,3.0791
Cluster3D_Hub,transpose,0.080,0.039915,127758,127729,13.7063,4.2750
Cluster3D_Hub,transpose,0.060,0.029984,95969,95949,13.6429,4.2638
Cluster3D_Hub,shuffle,0.400,0.199830,639625,639455,14.5645,3.9281
Cluster3D_Hub,shuffle,0.420,0.209803,671555,671369,16.2493,3.9230
SW3D_Express,uniform_random,0.060,0.029935,95802,95791,11.2169,3.0750
Cluster3D_Hub,transpose,0.160,0.079975,255981,255920,14.1471,4.3705
SW3D_Express,uniform_random,0.040,0.019907,63719,63702,11.1877,3.0718
Cluster3D_Hub,shuffle,0.440,0.219106,701415,701140,96.4693,3.8940
SW3D_Express,uniform_random,0.120,0.059821,191465,191426,11.2871,3.0772
SW3D_Express,uniform_random,0.140,0.069809,223429,223388,11.3183,3.0811
SW3D_Express,uniform_random,0.100,0.049867,159604,159574,11.2641,3.0765
Cluster3D_Hub,shuffle,0.340,0.169985,544090,543953,13.4662,3.9080
Cluster3D_Hub,shuffle,0.480,0.230798,738895,738553,813.1447,3.7985
SW3D_Express,uniform_random,0.200,0.099809,319463,319389,11.4234,3.0981
Cluster3D_Hub,transpose,0.280,0.136256,436256,436019,399.7823,4.5699
Cluster3D_Hub,transpose,0.360,0.155120,496777,496385,2400.9421,4.2748
Cluster3D_Hub,transpose,0.260,0.128571,411599,411426,159.1288,4.5590
Cluster3D_Hub,transpose,0.240,0.120042,384251,384133,18.1877,4.5167
Cluster3D_Hub,transpose,0.320,0.147826,473375,473043,1248.1442,4.4413
SW3D_Express,uniform_random,0.240,0.119934,383853,383789,11.4977,3.1096
Cluster3D_Hub,shuffle,0.500,0.235127,752807,752405,1178.0755,3.7185
SW3D_Express,uniform_random,0.180,0.089792,287385,287334,11.3966,3.0968
SW3D_Express,uniform_random,0.160,0.079821,255476,255426,11.3561,3.0888
SW3D_Express,uniform_random,0.080,0.039833,127496,127466,11.2332,3.0721
SW3D_Express,uniform_random,0.260,0.129901,415776,415683,11.5419,3.1172
Cluster3D_Hub,transpose,0.300,0.142736,457056,456756,776.2005,4.5110
Cluster3D_Hub,transpose,0.420,0.165384,529653,529230,3664.0160,4.1143
SW3D_Express,uniform_random,0.220,0.109865,351639,351568,11.4571,3.1030
SW3D_Express,uniform_random,0.320,0.159765,511352,511248,11.7020,3.1416
Cluster3D_Hub,transpose,0.340,0.152044,486909,486540,1777.6224,4.3510
SW3D_Express,uniform_random,0.340,0.169819,543529,543422,11.7706,3.1492
SW3D_Express,tornado,0.100,0.049967,159922,159893,9.2516,2.1258
SW3D_Express,uniform_random,0.360,0.179738,575281,575161,11.8423,3.1581
Cluster3D_Hub,transpose,0.500,0.179473,574742,574314,4596.3709,3.9779
SW3D_Express,uniform_random,0.300,0.149832,479559,479463,11.6426,3.1342
SW3D_Express,uniform_random,0.280,0.139848,447620,447512,11.5949,3.1266
SW3D_Express,tornado,0.120,0.059929,191803,191774,9.2513,2.1257
SW3D_Express,tornado,0.020,0.009959,31874,31869,9.2505,2.1253
SW3D_Express,tornado,0.140,0.069975,223956,223921,9.2514,2.1257
Cluster3D_Hub,transpose,0.400,0.161951,518659,518243,3290.2338,4.1522
SW3D_Express,tornado,0.180,0.089985,287998,287952,9.2518,2.1259
Cluster3D_Hub,transpose,0.380,0.158743,508390,507978,2850.3048,4.2148
SW3D_Express,uniform_random,0.400,0.199703,639206,639048,12.0680,3.1721
SW3D_Express,tornado,0.160,0.079982,255981,255941,9.2511,2.1255
SW3D_Express,tornado,0.220,0.110022,352129,352072,9.2514,2.1257
SW3D_Express,tornado,0.040,0.019957,63870,63862,9.2523,2.1261
SW3D_Express,tornado,0.060,0.029986,95969,95954,9.2516,2.1258
SW3D_Express,uniform_random,0.460,0.229781,735461,735299,13.0595,3.1910
SW3D_Express,tornado,0.080,0.039918,127758,127737,9.2504,2.1252
SW3D_Express,tornado,0.200,0.099957,319915,319862,9.2515,2.1258
SW3D_Express,tornado,0.280,0.139987,448032,447959,9.2501,2.1251
SW3D_Express,tornado,0.300,0.150017,480137,480055,9.2501,2.1251
SW3D_Express,uniform_random,0.420,0.209725,671255,671121,12.2345,3.1815
Cluster3D_Hub,transpose,0.440,0.168745,540402,539984,3983.0607,4.0753
SW3D_Express,shuffle,0.060,0.029986,95969,95954,10.2739,2.6250
SW3D_Express,tornado,0.360,0.179978,576029,575929,9.2499,2.1250
SW3D_Express,shuffle,0.020,0.009959,31874,31869,10.2659,2.6290
SW3D_Express,tornado,0.380,0.189952,607948,607847,9.2501,2.1250
SW3D_Express,shuffle,0.100,0.049966,159922,159890,10.2904,2.6256
Cluster3D_Hub,transpose,0.480,0.175986,563576,563154,4424.2801,4.0102
SW3D_Express,tornado,0.400,0.199850,639625,639521,9.2499,2.1250
SW3D_Express,shuffle,0.040,0.019957,63870,63863,10.2659,2.6248
SW3D_Express,shuffle,0.080,0.039917,127758,127735,10.2792,2.6238
SW3D_Express,tornado,0.420,0.209827,671555,671445,9.2495,2.1248
SW3D_Express,tornado,0.460,0.229847,735627,735511,9.2496,2.1248
SW3D_Express,uniform_random,0.380,0.189736,607295,607155,11.9437,3.1653
SW3D_Express,tornado,0.480,0.239867,767695,767575,9.2496,2.1248
SW3D_Express,tornado,0.240,0.120060,384256,384191,9.2505,2.1253
SW3D_Express,tornado,0.260,0.129984,416018,415948,9.2504,2.1252
Cluster3D_Hub,transpose,0.460,0.172300,551782,551360,4237.6576,4.0434
SW3D_Express,shuffle,0.180,0.089982,287998,287943,10.3395,2.6341
SW3D_Express,tornado,0.320,0.159985,512039,511951,9.2499,2.1250
SW3D_Express,uniform_random,0.480,0.239808,767559,767385,16.4529,3.1956
SW3D_Express,shuffle,0.160,0.079979,255981,255934,10.3244,2.6309
SW3D_Express,shuffle,0.220,0.110019,352129,352062,10.3751,2.6429
SW3D_Express,uniform_random,0.440,0.219721,703251,703108,12.5279,3.1865
SW3D_Express,shuffle,0.200,0.099954,319915,319853,10.3557,2.6377
SW3D_Express,transpose,0.040,0.019957,63870,63862,11.1189,3.0379
SW3D_Express,shuffle,0.260,0.129979,416018,415934,10.4199,2.6549
SW3D_Express,tornado,0.440,0.219849,703631,703516,9.2498,2.1249
SW3D_Express,transpose,0.060,0.029985,95969,95952,11.1369,3.0363
SW3D_Express,uniform_random,0.500,0.247788,793175,792922,177.0600,3.1916
SW3D_Express,shuffle,0.240,0.120056,384256,384179,10.3979,2.6492
SW3D_Express,shuffle,0.140,0.069974,223956,223916,10.3119,2.6288
SW3D_Express,transpose,0.120,0.059928,191803,191768,11.2361,3.0509
SW3D_Express,shuffle,0.340,0.169993,544090,543978,10.5341,2.6824
SW3D_Express,shuffle,0.320,0.159979,512039,511934,10.5026,2.6757
SW3D_Express,shuffle,0.360,0.179971,576029,575908,10.5700,2.6888
SW3D_Express,shuffle,0.120,0.059928,191803,191770,10.3017,2.6274
SW3D_Express,tornado,0.340,0.169999,544090,543996,9.2499,2.1249
SW3D_Express,shuffle,0.380,0.189946,607948,607826,10.6136,2.6959
SW3D_Express,transpose,0.020,0.009959,31874,31869,11.0974,3.0381
SW3D_Express,shuffle,0.420,0.209819,671555,671421,10.7329,2.7086
SW3D_Express,shuffle,0.440,0.219841,703631,703491,10.8212,2.7127
SW3D_Express,transpose,0.080,0.039917,127758,127733,11.1628,3.0387
SW3D_Express,transpose,0.140,0.069973,223956,223913,11.2780,3.0579
SW3D_Express,shuffle,0.460,0.229838,735627,735483,10.9566,2.7168
SW3D_Express,shuffle,0.280,0.139983,448032,447944,10.4425,2.6605
SW3D_Express,transpose,0.100,0.049965,159922,159888,11.1945,3.0432
Hier3D_Chiplet,uniform_random,0.020,0.009929,31785,31774,13.4322,4.1891
Hier3D_Chiplet,uniform_random,0.060,0.029933,95802,95787,13.5557,4.1983
SW3D_Express,transpose,0.220,0.110017,352129,352055,11.6194,3.1121
Hier3D_Chiplet,uniform_random,0.080,0.039832,127496,127464,13.5991,4.1948
Hier3D_Chiplet,uniform_random,0.100,0.049865,159604,159569,13.6756,4.2023
SW3D_Express,transpose,0.180,0.089981,287998,287938,11.4099,3.0831
Hier3D_Chiplet,uniform_random,0.040,0.019907,63719,63701,13.4691,4.1815
SW3D_Express,transpose,0.260,0.129977,416018,415925,12.5435,3.1410
SW3D_Express,tornado,0.500,0.249873,799716,799594,9.2497,2.1248
SW3D_Express,transpose,0.300,0.148730,476078,475935,200.2741,3.1317
SW3D_Express,transpose,0.160,0.079978,255981,255930,11.3342,3.0689
SW3D_Express,transpose,0.340,0.166343,532466,532299,411.5908,3.1183
SW3D_Express,shuffle,0.300,0.150013,480137,480041,10.4708,2.6678
SW3D_Express,transpose,0.240,0.120054,384256,384172,11.8608,3.1259
